id,title,subject,grade_level,difficulty_level,difficulty_score,topics,question_type,has_mathml,math_complexity,content_quality_score,math_accuracy_score,pedagogical_value_score,accessibility_score,translation_ready,adaptive_learning_ready
11599,'12-16 and 13-15 group compounds',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.9,0.7999999999999999,True,False
11600,'Calculate the mass percentage of benzene.',mathematics,10,beginner,1,algebra,problem_solving,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
11601,'Calculate the mole fraction of benzene.',mathematics,10,beginner,1,general,problem_solving,True,low,0.6,0.8,0.6,0.7999999999999999,True,False
11602,'Calculate the molarity of the solutions:',mathematics,10,beginner,1,general,problem_solving,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
11603,'Inequalities',mathematics,10,beginner,1,algebra,problem_solving,True,medium,0.9,0.8,0.9,0.7999999999999999,True,False
11604,'Solving an Inequality Involving Absolute Values',mathematics,10,beginner,1,algebra,problem_solving,True,medium,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
11605,'Solving an Inequality Involving Absolute Values',mathematics,10,beginner,1,algebra,problem_solving,True,medium,0.7,0.8,0.9,0.7999999999999999,True,False
11606,"'Prove that |an| = |a|n&nbsp;using mathematical induction,'",mathematics,10,beginner,1,trigonometry,proof,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
11607,'Crystals of Bt toxin produced by bacteria',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11608,'Transgenic bacteria',mathematics,10,beginner,1,trigonometry,general,False,low,0.6,0.8,0.7,0.7999999999999999,True,False
11609,'Production of genetically modified crops.',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.7999999999999999,True,False
11610,'Cry proteins',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11611,'Gene therapy',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.6,0.8,0.7,0.7999999999999999,True,False
11612,'Cloning and expressing an human gene into a bacterium',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11614,'Golden rice.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.6,0.8,0.6,0.7,True,False
11613,'Remove oil (hydrocarbon) from seeds with rDNA technology.',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11615,'Blood have proteases and nucleases.',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
11616,'To demonstrate the presence of microbes under a microscope',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11617,'Prove that microbes release gases during metabolism.',mathematics,10,beginner,1,general,proof,True,medium,0.6,0.8,0.9,0.7999999999999999,True,False
11618,'Lactic acid bacteria',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.6,0.8,0.7,0.7999999999999999,True,False
11619,"'Koean foods made of wheat, rice and gram involve use of microbes'",mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11620,'Microbes played a major role in controlling diseases caused by harmful bacteria.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11621,'Fungi and their role in producing antibiotics:',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11622,'Sewage can be harmful to us in several ways:',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11623,'The key difference between primary and secondary sewage treatment',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11624,'Microbes can be used as a source of energy.',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.8,0.7999999999999999,True,False
11625,"'Microbes decrease chemical fertilizers, pesticides'",mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11626,'The BOD values for the three samples',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11627,"'Cyclosporin A, statins are derived from microbes:'",mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11628,"'Single cell protein (SCP),&nbsp;Soil'",mathematics,10,beginner,1,trigonometry,problem_solving,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11629,"'Biogas, Citric acid, Penicillin and Curd'",mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11630,'Bio-fertilisers enrich the fertility of the soil',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11631,'Lactic acid bacteria (LAB) can synthesize certain B vitamins',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11632,'Anaerobic digesters are used to treat and stabilize the sludge.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11633,'Methanogenic bacteria in Activated sludge',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11634,'Bacteria and their products',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7,True,False
11635,'Bioactive substances and their roles:',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7,True,False
11636,'The primary treatment of wastewater',mathematics,10,beginner,1,algebra|trigonometry,problem_solving,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
11637,'BOD is a measure of the amount of dissolved oxygen.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11638,'Alcoholic drinks is produced without distillation',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11639,'Trichoderma species are beneficial fungi',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11640,'Oxygen availability to activated sludge flocs is reduced',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11641,'Mycorrhiza does not help the host plant',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11642,'Pseudomonas is a genus of bacteria',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11643,'Big holes in Swiss cheese',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11644,'Methane production from cattle dung',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11645,'Methanogens are a group of archaea',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11646,'Activated sludge',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11647,'Match the items',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7,True,False
11648,'Swiss cheese',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11651,'Fermenters',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
11652,"'Monascus purpureus, a species of filamentous fungi'",mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11649,'Secondary wastewater treatment as biological treatment',mathematics,10,beginner,1,general,explanation,False,medium,0.6,0.8,0.8,0.7999999999999999,True,False
11650,'Nucleopolyhydro viruses',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11653,'The discovery of antibiotics',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11654,'Distillation for alcoholic drinks.',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11655,"'Aspergillus niger,&nbsp;Clostridium butylicum, and&nbsp;Lactobacillus share.'",mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
11656,'Rumen-like microbial flora in the human intestine',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11657,'Microbes play a vital role in biotechnology.',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11658,'The source organism for EcoRI',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11659,'Genetically modified (GM) crop is Bt cotton',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.7,True,False
11660,'Blue-green algae',mathematics,10,beginner,1,general,explanation,False,medium,0.6,0.8,0.8,0.7999999999999999,True,False
11661,'Roquefort cheese is a blue cheese',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.6,0.8,0.6,0.7999999999999999,True,False
11662,'Industrially important enzymes',mathematics,10,beginner,1,trigonometry,general,False,low,0.6,0.8,0.6,0.7,True,False
11663,'Immunosuppressive agents are drugs&nbsp;',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
11664,'Rod-shaped morphology',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.7,0.7,True,False
11665,'Methanogenic archaea',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11666,'Propionibacterium freudenreichii to make Swiss cheese.',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11667,"'Flocs are aggregates of microorganisms,'",mathematics,10,beginner,1,trigonometry,explanation,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11668,'Bacillus thuringiensis (Bt)',mathematics,10,beginner,1,general,general,False,low,0.7999999999999999,0.8,0.8,0.7999999999999999,True,False
11669,'Mycorrhizal fungi',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11670,'Cyanobacteria are considered useful in paddy fields',mathematics,10,beginner,1,general,explanation,False,medium,0.6,0.8,0.8,0.7999999999999999,True,False
11671,'Fleming\'s discovery of penicillin',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7,True,False
11672,"'Chain, Florey, and Fleming'",mathematics,10,beginner,1,general,proof,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11673,'Bioactive molecules of fungal origin',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11674,'Enzymes in laundry detergents',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11675,'Biogas is from the anaerobic digestion of organic matter',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11676,'Microbes can reduce environmental degradation',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11677,'A broad-spectrum antibiotic',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11678,'Bacteriophages',mathematics,10,beginner,1,trigonometry,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11679,'Streptokinase is a bacterial protein',mathematics,10,beginner,1,statistics,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11680,'Biofertilisers are types of fertilisers',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.7,0.7,True,False
11681,'Aerobic degradation',mathematics,10,beginner,1,geometry|trigonometry,explanation,False,low,0.7,0.8,0.8999999999999999,0.7999999999999999,True,False
11682,'A&nbsp;diagrammatic sketch of biogas plant',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11683,'Biological control of pests and diseases',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11684,'Anaerobic sludge digestion',mathematics,10,beginner,1,geometry|trigonometry,general,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
11685,'Type of food have lactic acid bacteria',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.6,0.8,0.7,0.7999999999999999,True,False
11686,'Rising of dough',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11687,'Exonuclease catalyzes',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11688,'The transfer of genetic material',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11689,'Ethidium bromide-stained DNA',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11690,'Restriction enzyme',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11691,'Preparation of a recombinant DNA molecule',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11692,'Agarose gel electrophoresis',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11693,'Vector in gene cloning experiment',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11694,'Isolating DNA from bacteria',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11695,'PCR (polymerase chain reactions) technique',mathematics,10,beginner,1,trigonometry|number_theory,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
11696,'Antibiotic resistance gene in a vector',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11697,'Heat shock method in bacterial transformation',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11698,'Recombinant DNA technology',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11699,'Source of restriction endonuclease',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
11700,'Catalyzed by Taq DNA polymerase',mathematics,10,beginner,1,number_theory,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11701,'A bacterial cell was transformed with a recombinant DNA',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
11702,'Recombinant protein in large amounts',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11703,'Kary Mullis for the development of PCR technique',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11704,'Restriction enzymes are enzymes',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11705,'The copy number of the plasmid vector',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.8,0.7999999999999999,True,False
11706,'Exonuclease activity',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11707,'Hind III is a type II restriction enzyme',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11708,'Restriction enzymes',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11709,'Competent cells used in transformation experiments',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.7999999999999999,True,False
11710,'Significance of adding proteases',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11711,'Polymerase chain reaction (PCR)',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11712,'A&nbsp;recombinant vaccine',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11713,"'Biomolecules (DNA, protein) exhibit biological activity'",mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11714,'Agrobacterium tumefaciens',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11715,'Gene cloning',mathematics,10,beginner,1,statistics,multiple_choice,False,medium,0.6,0.8,0.6,0.7,True,False
11716,'Recombinant vaccine&nbsp;',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11717,'A recombinant DNA molecule',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
11718,'Restriction enzymes',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11719,'A plasmid DNA and a linear DNA',mathematics,10,beginner,1,algebra,proof,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11720,'Visualize DNA on an agarose gel',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.8,0.7,True,False
11721,'The absence of a selectable marker in a plasmid vector',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
11722,'DNA bands may not be observed',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11723,'CaCl2&nbsp;in the preparation of competent cells',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11724,'A&nbsp;recombinant bacterium in a bioreactor',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11725,'Polymerase chain reaction (PCR) is a laboratory technique.',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
11726,'Restriction endonucleases',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.8999999999999999,True,False
11727,'Insertional inactivation of antibiotic markers',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11728,'Agrobacterium tumefaciens',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11729,'Bioreactor',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11730,'Features of reproduction',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11731,'The term \'clone\' refers to a group of genetically identical organisms.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11732,'Binary fission is a type of asexual reproduction.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11733,'Some organisms can undergo self-fertilization.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11734,'Alternation of Generations in Algae: Diploid Vegetative Cells and Haploid Gametangia',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11735,"'Chromosome Numbers in Rice Plant Gametes and Seedlings: Meiosis, Fertilization, and Mitosis'",mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11736,"'External Fertilization in Aquatic Organisms: Gamete Release, Medium, and Offspring Survival'",mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11737,'Pistil and Carpel Structure in Flowering Plants: Seed and Ovule Production',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11738,'Comparing Angiosperm and Human Eggs: Syngamy and Zygote Formation',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11739,'Meristematic Cells and Vegetative Propagation in Sugarcane and Ginger Plants',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11740,'Evolution of Sexual Reproduction: Comparing Lower and Higher Groups of Organisms',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11741,'Variation in Offspring: Comparing Sexual and Asexual Reproduction',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11742,'Dioecious Organisms: Distribution Across Plants and Animals',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11743,'Absence of Natural Death in Single-Celled Organisms: The Role of Reproduction and Parental Body Dis...,mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11744,"'Determinants of Reproductive Strategy: Habitat, Morphology, Physiology, and Genetic Makeup'",mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11745,'Recognizing Incorrect Statements in Asexual Reproduction: Zoospores and Conidia',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
11746,'Post-Fertilization Events in Flowering Plants: Embryo Development',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11747,'Chromosome Numbers in Maize Plant: Comparing Shoot Tip Cells and Microspore Mother Cells',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11748,'Inherent Characteristics of Amoeba and Yeast Facilitating Asexual Reproduction',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11749,'Clones in Asexual Reproduction: Offspring Similarity and Genetic Identity',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11750,'Potato Tuber: An Underground Stem and Its Unique Characteristics',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11751,'Comparing Annual and Perennial Plants: Juvenile Phase Duration and Life Cycle Factors',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11752,'Sequence of Sexual Reproduction Events in Flowering Plants: From Gametogenesis to Embryogenesis',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11753,'Fruit Set Probability: Comparing Self-Pollinated Bisexual Flowers and Dioecious Plants',mathematics,10,beginner,1,statistics,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11754,'Chromosome Numbers and Sexual Reproduction: Evaluating the Impact of Chromosome Quantity',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11755,'Size and Life Span in Organisms: Exploring the Relationship with Examples',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
11756,'Identifying Flower Types and Associated Pollination Mechanisms in a Plant',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
11757,'Cell Division vs. Reproduction: Key Differences in Multicellular Organisms',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11758,'Ovule and Pericarp: Key Structures in Flowering Plant Reproduction and Seed Development',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
11759,'External Fertilization: The Importance of Producing Large Numbers of Gametes',mathematics,10,beginner,1,general,explanation,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
11760,'Reproductive Systems in Different Organisms: Monoecious vs. Dioecious Examples',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11761,'Vegetative Propagation in Various Plants: Matching Organisms with Propagules',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7,True,False
11762,'Post-Fertilization Development: Ovary to Fruit and Ovules to Seeds',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11763,'Meiosis in Haploid Organisms: Maintaining Chromosome Number during Sexual Reproduction',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11764,'The Decline of Asexual Reproduction in Higher Plants and Animals: Factors and Implications',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11765,'Haplodiploidy in Honeybees: Colony Organization and Kin Selection',mathematics,10,beginner,1,general,problem_solving,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11766,"'Meiosis and Sexual Reproduction: Maintaining Chromosome Numbers, Genetic Diversity, and Eliminating...",mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
11767,'Vegetative Propagation as a Form of Asexual Reproduction: Clonal Offspring and Rapid Colonization',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11768,'Parthenocarpy: Fruit Production Without Fertilization in Certain Plants',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11769,'Consequences of Absent Cell Differentiation in Developing Embryos',mathematics,10,beginner,1,calculus,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,True
11770,'The Impact of Missing Cell Differentiation on Embryo Development and Function',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
11771,"'Comparing Seed Arrangement in Peas and Tomatoes: Ovary Structure, Fruit Development, and Dispersal ...",mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
11772,'Zoospores and Conidia: Contrasting and Comparing Asexual Reproductive Structures in Fungi and Algae...,mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11773,'Vegetative Reproduction: A Form of Asexual Reproduction in Plants',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11774,'Asexual vs. Sexual Reproduction and Asexual Reproduction in Unicellular Organisms',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11775,'Genetic Variation in Gametes: The Role of Crossing Over and Independent Assortment',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11776,"'The Advantages of Sexual Reproduction: Genetic Variation, Adaptation, and Evolution'",mathematics,10,beginner,1,statistics,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11777,'Comparing Reproductive Cycles and Strategies: Oestrus vs. Menstrual Cycles and Ovipary vs. Vivipary...,mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
11778,"'Fruit Production in Rose and Tomato Plants: Pollination, Human Selection, and Propagation Factors'",mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11779,"'Floral Whorls Terminology: Clarifying Androecium, Carpel, Corolla, and Sepal'",mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11780,'Analogy of Gametophytes in Flowering Plants: Comparing Embryo Sac and Pollen Grain',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11781,"'Arrangement of Floral Whorls in a Typical Complete Flower: Calyx, Corolla, Androecium, and Gynoeciu...",mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11782,'Implications of Dioecy and Staminate Flowers on Fruit and Seed Production in Plants',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11783,'Understanding the Layers of the Microsporangium: Endothecium and Tapetum',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11784,'Microsporogenesis: The Process of Pollen Formation in Flowering Plants',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11785,'Terms associated with the gynoecium in flowering plants.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
11786,'Parts of an ovule in flowering plants',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
